,time,A_mean,A_std,R_mean,R_std
128,0.0128,1602.021484375,140.13688855565604,1.029296875,1.0374799783720994
129,0.0129,1598.8017578125,140.60649511338485,1.1064453125,1.018594215040743
130,0.013,1595.1923828125,140.3951938636284,1.06640625,1.0801163793600563
131,0.0131,1590.95703125,140.4080845765044,1.0859375,1.0286404488549572
132,0.0132,1586.939453125,140.49695434405257,1.12109375,1.0607105712368141
133,0.0133,1583.2998046875,140.72718197209582,1.10546875,1.073364255973691
134,0.0134,1578.7158203125,141.3999904035709,1.1611328125,1.0984807272102215
135,0.0135,1573.9423828125,141.92030173158284,1.1142578125,1.089195060896724
136,0.0136,1569.5830078125,142.73266216536857,1.1904296875,1.0875039852007293
137,0.0137,1564.599609375,143.9149371325195,1.12890625,1.1058293840319424
138,0.0138,1559.984375,144.6239866250802,1.1943359375,1.0948770551178604
139,0.0139,1554.953125,145.32785515471892,1.1650390625,1.1199376808688126
140,0.014,1549.66796875,146.52468392856738,1.26953125,1.1323076442261708
141,0.0141,1543.9873046875,146.7459113485552,1.2177734375,1.1506454151455199
142,0.0142,1538.4306640625,146.58844136188762,1.2431640625,1.1091251069520771
143,0.0143,1533.1474609375,146.1405901030179,1.2529296875,1.114856228183066
144,0.0144,1528.21484375,146.12313108237421,1.3056640625,1.1894482108822426
145,0.0145,1523.0087890625,146.26623418231327,1.296875,1.1929042408589374
146,0.0146,1517.5908203125,146.48566617466145,1.3056640625,1.1586417826430717
147,0.0147,1511.40625,146.92608910545482,1.3359375,1.2126884975064123
148,0.0148,1504.9619140625,147.68813246770068,1.400390625,1.2002931556830887
149,0.0149,1498.3369140625,148.9780789265114,1.341796875,1.2102410404955315
150,0.015,1491.830078125,150.59942281461625,1.384765625,1.2118679762810318
151,0.0151,1485.2548828125,151.65917980377773,1.46484375,1.2406972998414327
152,0.0152,1478.3349609375,152.68611580406963,1.3955078125,1.202319091745148
153,0.0153,1471.484375,152.91807347245094,1.5,1.2529534999824532
154,0.0154,1464.44921875,154.0691957103617,1.451171875,1.2713700531601082
155,0.0155,1457.7216796875,154.71915615476436,1.4609375,1.2953173428055478
156,0.0156,1451.21484375,155.25555741387635,1.51171875,1.2148717494231365
157,0.0157,1444.189453125,155.4099464720879,1.505859375,1.2607174344053032
158,0.0158,1437.2451171875,155.89013311535564,1.5537109375,1.2665506063143817
159,0.0159,1431.0380859375,155.84548678849995,1.5693359375,1.2416198657180657
160,0.016,1423.8037109375,156.18935905062045,1.6591796875,1.2784604434673577
161,0.0161,1416.052734375,156.38080808771238,1.6279296875,1.3232418243267574
162,0.0162,1408.1396484375,157.16654418239895,1.697265625,1.3109630017416525
163,0.0163,1400.333984375,158.47793194736772,1.6044921875,1.3216075314525422
164,0.0164,1392.45703125,158.57079823892548,1.732421875,1.4158313081051543
165,0.0165,1383.8662109375,158.8687854123501,1.703125,1.324168157702383
166,0.0166,1375.353515625,159.77851858836047,1.69921875,1.364742240566586
167,0.0167,1367.8173828125,160.153411455903,1.802734375,1.389160785132573
168,0.0168,1360.025390625,160.18868194082611,1.83984375,1.408580872124062
169,0.0169,1351.1123046875,160.51014129766023,1.8681640625,1.3553421142877449
170,0.017,1342.1220703125,160.80768080680195,1.8818359375,1.4220378822144926
171,0.0171,1335.0537109375,162.203196262315,1.8876953125,1.4149339507492544
